Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Revenue from Business Activities - Total,Gross Profit - Industrials/Property - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,Cash & Cash Equivalents,Cash & Short-Term Investments,Total Assets,Debt - Total,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Free Cash Flow Net of Dividends,Dividend Yield - Common Stock - Gross - Issue Specific - %,Dividend Yield - Common Stock - Net - Issue Specific - %,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,Non-GAAP Revenues - Company Reported,Non-GAAP Income from Operations - Company Reported,Gross Profit Margin - %,EBITDA Margin - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,Free Cash Flow,Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items),Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items),Return on Invested Capital - %,Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Debt Service,Debt Service Percentage of Normalized after Tax Profit,Interest Coverage Ratio,Dividend Coverage - %,Earnings Retention Rate,Dividend Payout Ratio - %,Market Capitalization,Debt - Total,Preferred Shareholders Equity,Minority Interest - Total,Cash & Short Term Investments - Total,Enterprise Value,Asset Turnover,Income before Tax Margin - %,Pretax ROA - %,Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt,Pretax ROE - %,Tax Complement,Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items),Earnings Retention Rate,Reinvestment Rate - %,Net Income after Tax per Employee,Sales per Employee,Total Assets per Employee,Current Ratio,Quick Ratio,Working Capital to Total Assets,Accounts Receivable Turnover,Average Receivables Collection Days,Payables Turnover,Average Payables Payment Days,Inventory Turnover,Average Inventory Days,Average Net Trade Cycle Days
2021-06-04,CVS,CVS Health Corp,10.6133,16.7002,25.7221,33.7642,46.2902,58.2704,66.7385,73.7688,79.2337,83.6015,76.72724914550781,77.29513849359738,76.4876668072286,77.25076938805678,4606700.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-06-07,CVS,CVS Health Corp,11.782,17.0295,25.394,33.8399,45.9124,59.2882,68.7247,76.4081,82.3054,86.9677,76.60301971435547,77.3128779769629,76.47879434915481,76.88696437335338,3952400.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-06-08,CVS,CVS Health Corp,11.5499,16.834,25.2208,34.1246,46.0802,58.9554,68.042,75.4905,81.2329,85.7901,76.1416244506836,76.41670077364293,75.53824105322236,76.36345648254763,4270300.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-06-09,CVS,CVS Health Corp,11.3873,16.5504,24.763,33.6174,45.7666,58.5329,67.5444,74.8296,80.4394,84.8872,75.3785171508789,76.5320463545683,75.27204211469437,76.10612590050232,5782500.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-06-10,CVS,CVS Health Corp,11.153,16.4631,24.7689,33.386,45.5433,58.4804,67.6121,74.9815,80.6505,85.14,75.86654663085938,76.36344816176253,75.6802085567707,75.87542180670425,4690400.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-06-11,CVS,CVS Health Corp,10.504,16.0653,24.6297,33.1893,45.5148,58.2895,67.3105,74.6132,80.2429,84.7098,75.83992004394531,76.42555296351395,75.63583163923546,76.17710222371059,2697900.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-06-14,CVS,CVS Health Corp,10.7551,16.1811,24.45,33.184,44.9345,57.8617,66.9893,74.3799,80.0808,84.6071,75.08570098876953,75.59147769947745,74.14512866534157,75.57372734764871,5089600.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-06-15,CVS,CVS Health Corp,10.831,15.9817,24.1961,32.6477,44.5781,57.3462,66.3602,73.6755,79.3291,83.8267,75.77782440185547,76.40782656798358,74.96148413896636,75.56486754409667,5473300.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-06-16,CVS,CVS Health Corp,10.7937,15.9193,24.288,32.7262,44.6481,57.4532,66.4919,73.8229,79.4869,83.991,75.1921615600586,76.43442192791285,75.12118047572145,75.86653263456937,5721300.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-06-17,CVS,CVS Health Corp,10.6579,15.7286,24.2241,32.9437,44.6736,57.5789,66.6889,74.0648,79.7573,84.2796,74.7396240234375,75.5027197078476,74.24271584899454,75.46723255303458,4943100.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-06-18,CVS,CVS Health Corp,10.7216,16.5174,24.7961,32.3557,44.9524,57.5247,66.4089,73.6449,79.2504,83.7185,73.1158218383789,74.26047566561725,73.05370915487488,74.10962477444338,8800800.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-06-21,CVS,CVS Health Corp,10.8451,16.1054,24.2445,32.8846,44.6821,57.3851,66.3618,73.668,79.3274,83.8375,74.55328369140625,74.73962849908999,73.15131082002472,73.30215493122174,4531800.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-06-22,CVS,CVS Health Corp,10.7752,15.9565,24.2649,32.7022,44.3724,57.3097,66.4447,73.8527,79.5762,84.1278,74.3669662475586,74.85499941278488,74.16288457466483,74.55330433706968,3550400.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-06-23,CVS,CVS Health Corp,10.7198,15.6639,23.8775,32.3054,43.0464,56.5518,66.0807,73.7598,79.673,84.3617,74.29596710205078,74.7396310464157,73.87892191118382,74.34920460904672,3396300.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-06-24,CVS,CVS Health Corp,10.3832,15.2043,23.4204,31.4043,41.9627,55.4431,64.9536,72.63,78.5515,83.2543,74.33145904541016,74.52667227666183,73.47962502976422,74.44681601102704,4867000.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-06-25,CVS,CVS Health Corp,10.1149,15.1931,22.7494,30.4322,41.6553,54.1457,62.9643,70.1881,75.823,80.3401,74.60652923583984,75.20103728639647,74.34032816585433,74.53554138120711,3743900.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-06-28,CVS,CVS Health Corp,9.896,14.876,22.2487,30.5157,41.2731,54.0944,63.1406,70.5167,76.2523,80.838,74.64203643798828,74.73964306302368,73.7458332307431,74.24273476199558,4194700.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-06-29,CVS,CVS Health Corp,9.8458,14.7874,22.0641,29.7963,40.5782,53.37,62.3957,69.7669,75.5078,80.1041,74.0830078125,75.53822509246766,74.0120267223314,75.08569271732127,4926800.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-06-30,CVS,CVS Health Corp,9.7092,14.7105,22.1889,29.3305,39.8758,53.1324,62.4806,70.0711,75.9601,80.6601,74.03864288330078,74.25159968589514,73.50624072215284,73.87892358891133,5038900.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-07-01,CVS,CVS Health Corp,9.5908,14.4744,21.9053,29.5895,39.9261,51.6564,59.9369,66.8212,72.2543,76.6539,72.95610809326172,74.29597524768042,72.72540092136092,74.27822489688597,9737600.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-07-02,CVS,CVS Health Corp,9.5054,14.221,21.4207,29.023,40.0059,51.8431,60.1977,67.1285,72.5905,77.0084,73.14244079589844,73.39976670535113,72.28173162939886,72.90286523593892,5591400.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-07-06,CVS,CVS Health Corp,9.6468,14.3208,21.5497,29.2813,39.4419,51.2405,59.5638,66.5012,71.976,76.4103,72.03328704833984,72.87624593735839,71.20807174055548,72.87624593735839,6544400.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-07-07,CVS,CVS Health Corp,9.4975,13.9202,21.2729,29.2595,39.2859,51.323,59.8139,66.8696,72.4267,76.9198,72.17525482177734,73.09807673562715,71.37666505362728,71.83807262566454,6878900.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-07-08,CVS,CVS Health Corp,9.6357,14.0134,21.4466,29.6487,39.908,51.7858,60.1653,67.1437,72.6459,77.0978,71.18144989013672,71.7582144169231,70.79102342219977,71.50975690201545,5417000.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-07-09,CVS,CVS Health Corp,9.67,14.0545,21.3043,29.3536,39.6538,51.5326,59.9104,66.8894,72.394,76.8495,72.15750885009766,72.47694745468408,71.75821397925213,71.79370790973674,3471900.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-07-12,CVS,CVS Health Corp,9.6559,14.0762,21.3362,29.3935,39.4835,51.3542,59.7182,66.6826,72.1741,76.6176,72.6011734008789,72.85849932159687,71.36778807832475,71.77595812746442,4014200.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-07-13,CVS,CVS Health Corp,9.6304,14.0146,21.3146,29.0351,39.8551,51.2132,59.2189,65.94,71.2683,75.6002,72.45922088623047,73.06259753680384,72.33498871547972,72.76978438866577,3083400.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-07-14,CVS,CVS Health Corp,9.6267,13.9851,21.3448,28.9269,40.0762,51.4391,59.4477,66.1669,71.4905,75.8164,73.1335678100586,73.37315014696367,72.37046523360725,72.71652259155903,6308200.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-07-15,CVS,CVS Health Corp,9.6223,14.1608,21.644,29.1622,40.6353,52.0389,60.0774,66.8183,72.1546,76.4874,72.822998046875,73.0891991158826,72.32609660582017,72.5479285734017,3622600.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
